Material: UBe , density = 13.500000 g/cm^3
Absorber is made of 2 elements
92U 7% z =  92, a = 241.000000
9Be 93% z =   4, a = 9.000000
Z =   1, num = 114
 793.70   1.4150e-003   2.0520e-007   391162.5000  17091.0000   2.3531e+004  
 892.91   1.3750e-003   1.8410e-007   462388.5000  20290.5000   2.7203e+004  
 992.12   1.3450e-003   1.6710e-007   535504.5000  23220.0020   3.0834e+004  
 1091.33   1.3210e-003   1.5300e-007   610092.0000  25933.4980   3.4425e+004  
 1190.55   1.3030e-003   1.4120e-007   685894.5000  28498.5000   3.7962e+004  
 1289.76   1.2890e-003   1.3110e-007   762628.4375  30915.0000   4.1445e+004  
 1388.97   1.2780e-003   1.2240e-007   840132.0000  33223.5000   4.4861e+004  
 1488.18   1.2700e-003   1.1490e-007   918256.5000  35424.0000   4.8209e+004  
 1587.40   1.2630e-003   1.0820e-007   996840.0625  37530.0000   5.1489e+004  
 1686.61   1.2580e-003   1.0230e-007   1075815.0000  39555.0000   5.4716e+004  
 1785.82   1.2540e-003   9.7030e-008   1155073.5000  41512.5000   5.7861e+004  
 1984.25   1.2500e-003   8.8000e-008   1314171.0000  47911.5039   6.3990e+004  
 2004.09   1.2500e-003   8.7360e-008   1326834.0000  48006.0000   6.4463e+004  
Z =   2, num = 112
   0.11   8.6240e-001   1.9680e-003        0.6550     0.1056   1.2015e-001  
   0.12   8.7130e-001   1.8140e-003        0.7105     0.1083   1.2474e-001  
   0.14   8.7590e-001   1.6850e-003        0.7657     0.1108   1.2919e-001  
   0.15   8.7700e-001   1.5740e-003        0.8209     0.1131   1.3352e-001  
   0.16   8.7520e-001   1.4780e-003        0.8764     0.1154   1.3757e-001  
   0.17   8.7130e-001   1.3940e-003        0.9320     0.1177   1.4162e-001  
   0.20   8.5860e-001   1.2540e-003        1.0448     0.1223   1.4944e-001  
   0.22   8.4150e-001   1.1420e-003        1.1598     0.1269   1.5700e-001  
   0.25   8.2220e-001   1.0500e-003        1.2775     0.1312   1.6456e-001  
   0.27   8.0170e-001   9.7210e-004        1.4040     0.1355   1.7199e-001  
   0.30   7.8090e-001   9.0620e-004        1.5255     0.1399   1.7955e-001  
   0.32   7.6040e-001   8.4920e-004        1.6470     0.1442   1.8711e-001  
   0.35   7.4040e-001   7.9950e-004        1.7820     0.1485   1.9480e-001  
   0.37   7.2110e-001   7.5580e-004        1.9170     0.1528   2.0250e-001  
   0.40   7.0260e-001   7.1690e-004        2.0520     0.1573   2.1033e-001  
   0.42   6.8500e-001   6.8210e-004        2.2005     0.1617   2.1829e-001  
   0.45   6.6820e-001   6.5080e-004        2.3490     0.1663   2.2653e-001  
   0.50   6.3710e-001   5.9670e-004        2.6460     0.1781   2.4313e-001  
   0.56   6.0250e-001   5.4130e-004        3.0510     0.1948   2.6500e-001  
   0.62   5.7200e-001   4.9590e-004        3.4695     0.2117   2.8769e-001  
   0.69   5.4490e-001   4.5800e-004        3.9150     0.2291   3.1144e-001  
   0.75   5.2080e-001   4.2590e-004        4.3740     0.2468   3.3615e-001  
   0.81   4.9900e-001   3.9820e-004        4.8600     0.2647   3.6193e-001  
   0.87   4.7940e-001   3.7420e-004        5.3595     0.2831   3.8853e-001  
   0.94   4.6150e-001   3.5310e-004        5.8860     0.3017   4.1620e-001  
