Material: Nickel , density =  8.912000 g/cm^3
Absorber is made of 1 elements
Nickel 100.00% z =  28, a =  58.0000
Z =   1, num =  79
  39.68   1.0180e-002   4.4680e-006     2228.0000    95.3228   1.3192e+002  
  44.65   9.3060e-003   4.0200e-006     2735.9839   123.7342   1.6083e+002  
  49.61   8.5920e-003   3.6570e-006     3288.5281   150.9693   1.9207e+002  
  54.57   7.9960e-003   3.3570e-006     3885.6321   177.8300   2.2554e+002  
  59.53   7.4900e-003   3.1040e-006     4527.2959   204.6997   2.6116e+002  
  64.49   7.0550e-003   2.8880e-006     5213.5200   231.7565   2.9886e+002  
  69.45   6.6760e-003   2.7010e-006     5935.3921   259.1075   3.3856e+002  
  79.37   6.0490e-003   2.3950e-006     7503.9043   351.0526   4.2377e+002  
  89.29   5.5510e-003   2.1530e-006     9215.0078   437.7485   5.1629e+002  
  99.21   5.1450e-003   1.9570e-006    11077.6162   522.5818   6.1572e+002  
 100.00   5.1180e-003   1.9430e-006    11229.1201   524.1593   6.2389e+002  
Z =   2, num =  79
   0.11   7.2880e-001   2.8230e-003        0.7911     0.1288   1.5195e-001  
   0.12   7.4600e-001   2.6030e-003        0.8564     0.1314   1.5703e-001  
   0.14   7.5990e-001   2.4180e-003        0.9179     0.1338   1.6184e-001  
   0.15   7.7110e-001   2.2600e-003        0.9803     0.1360   1.6630e-001  
   0.16   7.7990e-001   2.1230e-003        1.0427     0.1380   1.7049e-001  
   0.17   7.8660e-001   2.0030e-003        1.1051     0.1400   1.7450e-001  
   0.20   7.9490e-001   1.8020e-003        1.2299     0.1441   1.8216e-001  
   0.22   7.9790e-001   1.6410e-003        1.3546     0.1479   1.8920e-001  
   0.25   7.9680e-001   1.5080e-003        1.4794     0.1514   1.9597e-001  
   0.27   7.9270e-001   1.3970e-003        1.6042     0.1548   2.0248e-001  
   0.30   7.8630e-001   1.3020e-003        1.7289     0.1581   2.0881e-001  
   0.32   7.7840e-001   1.2200e-003        1.8537     0.1613   2.1496e-001  
   0.35   7.6920e-001   1.1490e-003        1.9785     0.1644   2.2093e-001  
   0.37   7.5930e-001   1.0860e-003        2.1121     0.1675   2.2690e-001  
   0.40   7.4880e-001   1.0300e-003        2.2369     0.1706   2.3287e-001  
   0.42   7.3790e-001   9.8040e-004        2.3706     0.1736   2.3875e-001  
   0.45   7.2680e-001   9.3540e-004        2.5043     0.1766   2.4455e-001  
   0.50   7.0440e-001   8.5760e-004        2.7895     0.1848   2.5631e-001  
   0.56   6.7690e-001   7.7790e-004        3.1459     0.1963   2.7110e-001  
   0.62   6.5050e-001   7.1270e-004        3.5202     0.2080   2.8616e-001  
   0.69   6.2550e-001   6.5820e-004        3.9035     0.2198   3.0158e-001  
   0.75   6.0200e-001   6.1200e-004        4.3134     0.2318   3.1727e-001  
   0.81   5.8000e-001   5.7230e-004        4.7323     0.2440   3.3349e-001  
   0.87   5.5940e-001   5.3770e-004        5.1690     0.2565   3.5015e-001  
   0.94   5.4020e-001   5.0730e-004        5.6235     0.2692   3.6726e-001  
   1.00   5.2230e-001   4.8040e-004        6.0869     0.2822   3.8482e-001  
   1.12   4.8980e-001   4.3480e-004        7.0672     0.3241   4.2163e-001  
   1.25   4.6130e-001   3.9760e-004        8.1188     0.3659   4.6048e-001  
   1.37   4.3610e-001   3.6660e-004        9.2239     0.4079   5.0139e-001  
   1.50   4.1360e-001   3.4040e-004       10.4003     0.4502   5.4443e-001  
   1.62   3.9360e-001   3.1780e-004       11.6302     0.4931   5.8962e-001  
   1.75   3.7550e-001   2.9830e-004       12.9224     0.5366   6.3694e-001  
   2.00   3.4430e-001   2.6600e-004       15.6940     0.6836   7.3765e-001  
   2.25   3.2240e-001   2.4030e-004       18.6885     0.8233   8.4566e-001  
   2.50   3.0140e-001   2.1940e-004       21.8790     0.9625   9.6250e-001  
   2.75   2.8360e-001   2.0200e-004       25.2923     1.0962   1.0784e+000  
   3.00   2.6800e-001   1.8730e-004       28.9016     1.2299   1.2120e+000  
   3.25   2.5430e-001   1.7470e-004       32.7249     1.3635   1.3457e+000  
   3.50   2.4220e-001   1.6380e-004       36.7353     1.5061   1.4883e+000  
   3.75   2.3130e-001   1.5430e-004       40.9506     1.6398   1.6309e+000  
   4.00   2.2140e-001   1.4580e-004       45.3532     1.7824   1.7824e+000  
   4.25   2.1250e-001   1.3830e-004       49.9428     1.9250   1.9428e+000  
   4.50   2.0440e-001   1.3160e-004       54.7286     2.0676   2.1032e+000  
   5.00   1.9010e-001   1.2000e-004       64.8437     2.5667   2.4508e+000  
   5.62   1.7510e-001   1.0820e-004       78.5147     3.2707   2.9142e+000  
   6.25   1.6260e-001   9.8610e-005       93.2908     3.9480   3.4044e+000  
   6.87   1.5190e-001   9.0670e-005      109.1542     4.6075   3.9302e+000  
   7.50   1.4270e-001   8.3970e-005      126.0870     5.2670   4.4827e+000  
   8.12   1.3470e-001   7.8240e-005      144.0625     5.9265   5.0709e+000  
   8.74   1.2770e-001   7.3270e-005      163.0718     6.5860   5.6948e+000  
   9.37   1.2140e-001   6.8930e-005      183.0970     7.2544   6.3364e+000  
   9.99   1.1580e-001   6.5100e-005      204.1294     7.9317   7.0137e+000  
  11.24   1.0620e-001   5.8640e-005      249.1171    10.3290   8.4486e+000  
  12.49   9.8190e-002   5.3400e-005      297.9727    12.5927   9.9904e+000  
  13.74   9.1450e-002   4.9050e-005      350.6159    14.8117   1.1648e+001  
  14.99   8.5670e-002   4.5390e-005      406.9754    17.0130   1.3404e+001  
  16.24   8.0660e-002   4.2270e-005      466.9888    19.2143   1.5266e+001  
  17.49   7.6270e-002   3.9560e-005      530.5938    21.4334   1.7218e+001  
  19.99   6.8940e-002   3.5110e-005      668.2128    29.3472   2.1433e+001  
  22.49   6.3030e-002   3.1590e-005      819.6188    36.7442   2.6032e+001  
  24.98   5.8170e-002   2.8740e-005      980.3200    43.9540   3.0996e+001  
  27.48   5.4090e-002   2.6380e-005     1158.5599    51.1281   3.6316e+001  
  29.98   5.0610e-002   2.4400e-005     1354.6240    58.3290   4.1993e+001  
  32.48   4.7600e-002   2.2700e-005     1559.6000    65.5923   4.8000e+001  
  34.98   4.4980e-002   2.1240e-005     1773.4880    72.9358   5.4345e+001  
  37.48   4.2680e-002   1.9960e-005     1996.2880    80.3773   6.1012e+001  
  39.97   4.0630e-002   1.8830e-005     2236.9121    87.9169   6.7990e+001  
  42.47   3.8790e-002   1.7830e-005     2495.3599    95.5634   7.5289e+001  
  44.97   3.7140e-002   1.6930e-005     2753.8079   103.3168   8.2882e+001  
  49.97   3.4290e-002   1.5390e-005     3315.2639   131.5679   9.8977e+001  
  56.21   3.1370e-002   1.3830e-005     4072.7842   171.7342   1.2070e+002  
  62.46   2.8980e-002   1.2580e-005     4901.6001   209.6904   1.4413e+002  
  68.71   2.6990e-002   1.1530e-005     5792.7998   246.7198   1.6922e+002  
  74.95   2.5300e-002   1.0660e-005     6746.3843   283.3838   1.9588e+002  
  81.20   2.3850e-002   9.9110e-006     7762.3521   319.9943   2.2406e+002  
  87.44   2.2600e-002   9.2650e-006     8840.7041   356.6939   2.5369e+002  
  93.69   2.1490e-002   8.7010e-006     9972.5273   393.5807   2.8472e+002  
  99.93   2.0520e-002   8.2050e-006    11157.8242   430.7169   3.1712e+002  
 100.00   2.0510e-002   8.2000e-006    11175.6484   430.7526   3.1745e+002  
Z =   3, num =  79
   0.10   1.0720e+000   7.0080e-003        0.9268     0.1617   1.8769e-001  
   0.12   1.1320e+000   6.3260e-003        1.0160     0.1652   1.9455e-001  
   0.13   1.1830e+000   5.7750e-003        1.0962     0.1683   2.0061e-001  
   0.14   1.2280e+000   5.3200e-003        1.1764     0.1710   2.0596e-001  
   0.16   1.2660e+000   4.9370e-003        1.2566     0.1734   2.1086e-001  
   0.17   1.3000e+000   4.6100e-003        1.3279     0.1756   2.1531e-001  
   0.19   1.3280e+000   4.3270e-003        1.4081     0.1775   2.1950e-001  
   0.20   1.3520e+000   4.0800e-003        1.4794     0.1793   2.2342e-001  
   0.22   1.3730e+000   3.8610e-003        1.5507     0.1810   2.2708e-001  
   0.23   1.3910e+000   3.6670e-003        1.6220     0.1826   2.3055e-001  
   0.24   1.4050e+000   3.4930e-003        1.6933     0.1841   2.3385e-001  
   0.26   1.4170e+000   3.3360e-003        1.7646     0.1855   2.3697e-001  
   0.29   1.4350e+000   3.0630e-003        1.8983     0.1888   2.4294e-001  
   0.32   1.4460e+000   2.7840e-003        2.0676     0.1927   2.4989e-001  
   0.36   1.4490e+000   2.5550e-003        2.2458     0.1964   2.5640e-001  
   0.40   1.4460e+000   2.3630e-003        2.4152     0.1999   2.6255e-001  
   0.43   1.4380e+000   2.2000e-003        2.5845     0.2034   2.6852e-001  
   0.47   1.4260e+000   2.0590e-003        2.7538     0.2067   2.7422e-001  
   0.50   1.4110e+000   1.9370e-003        2.9320     0.2100   2.7984e-001  
   0.54   1.3940e+000   1.8290e-003        3.1103     0.2132   2.8536e-001  
   0.58   1.3760e+000   1.7330e-003        3.2885     0.2164   2.9080e-001  
   0.65   1.3370e+000   1.5710e-003        3.6539     0.2257   3.0149e-001  
   0.72   1.2970e+000   1.4390e-003        4.0282     0.2351   3.1219e-001  
   0.79   1.2560e+000   1.3280e-003        4.4204     0.2445   3.2288e-001  
   0.86   1.2160e+000   1.2340e-003        4.8214     0.2542   3.3375e-001  
   0.94   1.1770e+000   1.1530e-003        5.2403     0.2641   3.4472e-001  
   1.01   1.1400e+000   1.0830e-003        5.6680     0.2740   3.5595e-001  
   1.15   1.0710e+000   9.6730e-004        6.5681     0.3081   3.7921e-001  
   1.30   1.0090e+000   8.7500e-004        7.5306     0.3425   4.0362e-001  
   1.44   9.5310e-001   7.9970e-004        8.5466     0.3773   4.2938e-001  
   1.58   9.0280e-001   7.3710e-004        9.6250     0.4128   4.5647e-001  
   1.73   8.5750e-001   6.8410e-004       10.7568     0.4490   4.8508e-001  
   1.87   8.1650e-001   6.3860e-004       11.9421     0.4860   5.1520e-001  
   2.02   7.8000e-001   5.9910e-004       13.1987     0.5237   5.4675e-001  
   2.16   7.4970e-001   5.6450e-004       14.4998     0.5619   5.7973e-001  
   2.31   7.1940e-001   5.3390e-004       15.8544     0.6008   6.1422e-001  
   2.45   6.9060e-001   5.0660e-004       17.2715     0.6404   6.5004e-001  
   2.59   6.6620e-001   4.8210e-004       18.7419     0.6808   6.8738e-001  
   2.88   6.2270e-001   4.4000e-004       21.8433     0.8234   7.6616e-001  
   3.24   5.7670e-001   3.9720e-004       26.0052     1.0249   8.7213e-001  
   3.60   5.3790e-001   3.6230e-004       30.4880     1.2209   9.8923e-001  
   3.96   5.0460e-001   3.3340e-004       35.2737     1.4170   1.1051e+000  
   4.32   4.7570e-001   3.0890e-004       40.3624     1.6042   1.2388e+000  
   4.68   4.5030e-001   2.8800e-004       45.7542     1.8002   1.3724e+000  
   5.04   4.2780e-001   2.6990e-004       51.4401     1.9874   1.5150e+000  
   5.40   4.0770e-001   2.5400e-004       57.4200     2.1834   1.6665e+000  
   5.76   3.8970e-001   2.4000e-004       63.6762     2.3795   1.8180e+000  
   6.48   3.5850e-001   2.1640e-004       77.0353     3.0746   2.1567e+000  
   7.20   3.3250e-001   1.9720e-004       91.4906     3.7341   2.5132e+000  
   7.92   3.1040e-001   1.8120e-004      107.0331     4.3758   2.8875e+000  
   8.64   2.9140e-001   1.6780e-004      123.6273     5.0085   3.2974e+000  
   9.36   2.7490e-001   1.5630e-004      141.2641     5.6413   3.7252e+000  
  10.09   2.6030e-001   1.4640e-004      159.9348     6.2830   4.1708e+000  
  11.53   2.3580e-001   1.3000e-004      200.2437     8.5733   5.1333e+000  
  12.97   2.1600e-001   1.1710e-004      244.4918    10.7033   6.1849e+000  
  14.41   1.9960e-001   1.0660e-004      292.5988    12.7887   7.3168e+000  
  15.85   1.8570e-001   9.7870e-005      344.4666    14.8474   8.5288e+000  
  17.29   1.7390e-001   9.0550e-005      400.0330    16.9150   9.8210e+000  
  18.73   1.6370e-001   8.4290e-005      459.2264    19.0004   1.1185e+001  
  20.17   1.5470e-001   7.8880e-005      521.9848    21.1036   1.2628e+001  
  21.61   1.4680e-001   7.4150e-005      588.2633    23.2336   1.4143e+001  
  23.05   1.3970e-001   6.9980e-005      657.9908    25.3903   1.5730e+001  
  24.49   1.3340e-001   6.6270e-005      731.1405    27.5737   1.7387e+001  
  25.93   1.2770e-001   6.2950e-005      807.6589    29.7928   1.9116e+001  
  28.81   1.1780e-001   5.7260e-005      971.4080    37.9740   2.2779e+001  
  32.42   1.0760e-001   5.1500e-005     1194.2080    49.6398   2.7725e+001  
  36.02   9.9310e-002   4.6840e-005     1434.8320    60.6640   3.3081e+001  
  39.62   9.2330e-002   4.2980e-005     1693.2800    71.4386   3.8821e+001  
  43.22   8.6400e-002   3.9730e-005     1978.4640    82.1152   4.4934e+001  
  46.82   8.1290e-002   3.6950e-005     2272.5601    92.8007   5.1422e+001  
  50.43   7.6840e-002   3.4560e-005     2584.4800   103.5396   5.8258e+001  
  54.03   7.2930e-002   3.2470e-005     2923.1360   114.3588   6.5441e+001  
  57.63   6.9460e-002   3.0620e-005     3270.7041   125.2671   7.2963e+001  
  64.83   6.3580e-002   2.7520e-005     4028.2239   165.4245   8.8986e+001  
  72.04   5.8770e-002   2.5010e-005     4839.2158   202.9797   1.0627e+002  
  79.24   5.4770e-002   2.2930e-005     5721.5039   239.3763   1.2475e+002  
  86.44   5.1380e-002   2.1190e-005     6666.1758   275.2560   1.4437e+002  
  93.65   4.8480e-002   1.9700e-005     7664.3203   310.9397   1.6509e+002  
 100.00   4.6250e-002   1.8560e-005     8591.1680   338.9857   1.8422e+002  
Z =   4, num =  79
   0.11   1.5450e+000   1.1360e-002        0.9447     0.1581   1.8332e-001  
   0.12   1.6090e+000   1.0560e-002        1.0071     0.1604   1.8778e-001  
   0.13   1.6670e+000   9.8710e-003        1.0605     0.1624   1.9188e-001  
   0.14   1.7190e+000   9.2770e-003        1.1229     0.1642   1.9562e-001  
   0.16   1.7660e+000   8.7560e-003        1.1764     0.1659   1.9909e-001  
   0.17   1.8090e+000   8.2960e-003        1.2299     0.1674   2.0230e-001  
   0.18   1.8480e+000   7.8860e-003        1.2833     0.1687   2.0533e-001  
   0.19   1.8820e+000   7.5170e-003        1.3368     0.1700   2.0818e-001  
   0.20   1.9130e+000   7.1850e-003        1.3903     0.1713   2.1086e-001  
   0.22   1.9660e+000   6.6080e-003        1.4883     0.1738   2.1585e-001  
   0.25   2.0180e+000   6.0150e-003        1.6131     0.1767   2.2146e-001  
   0.28   2.0560e+000   5.5260e-003        1.7378     0.1795   2.2663e-001  
   0.31   2.0840e+000   5.1170e-003        1.8537     0.1819   2.3144e-001  
   0.33   2.1030e+000   4.7690e-003        1.9696     0.1843   2.3590e-001  
   0.36   2.1160e+000   4.4680e-003        2.0854     0.1864   2.4018e-001  
   0.39   2.1230e+000   4.2060e-003        2.2013     0.1886   2.4419e-001  
   0.42   2.1250e+000   3.9750e-003        2.3171     0.1905   2.4811e-001  
   0.44   2.1240e+000   3.7700e-003        2.4419     0.1925   2.5185e-001  
   0.50   2.1140e+000   3.4210e-003        2.6736     0.1977   2.5898e-001  
   0.55   2.0950e+000   3.1360e-003        2.9053     0.2026   2.6584e-001  
   0.61   2.0720e+000   2.8970e-003        3.1459     0.2075   2.7253e-001  
   0.67   2.0440e+000   2.6950e-003        3.3866     0.2122   2.7895e-001  
   0.72   2.0150e+000   2.5200e-003        3.6361     0.2169   2.8527e-001  
   0.78   1.9840e+000   2.3690e-003        3.8767     0.2216   2.9160e-001  
   0.89   1.9190e+000   2.1170e-003        4.3936     0.2366   3.0408e-001  
   1.00   1.8550e+000   1.9170e-003        4.9194     0.2515   3.1647e-001  
   1.11   1.7910e+000   1.7540e-003        5.4631     0.2664   3.2903e-001  
   1.22   1.7300e+000   1.6180e-003        6.0334     0.2814   3.4178e-001  
   1.33   1.6720e+000   1.5020e-003        6.6127     0.2967   3.5479e-001  
   1.44   1.6160e+000   1.4030e-003        7.2276     0.3122   3.6807e-001  
   1.55   1.5630e+000   1.3170e-003        7.8515     0.3279   3.8170e-001  
   1.66   1.5130e+000   1.2420e-003        8.5020     0.3438   3.9569e-001  
   1.78   1.4650e+000   1.1750e-003        9.1704     0.3600   4.1013e-001  
   1.89   1.4200e+000   1.1150e-003        9.8567     0.3765   4.2492e-001  
   2.00   1.3780e+000   1.0620e-003       10.5696     0.3934   4.4007e-001  
   2.22   1.3140e+000   9.6960e-004       12.0579     0.4524   4.7171e-001  
   2.50   1.2320e+000   8.7590e-004       14.0186     0.5385   5.1333e-001  
   2.77   1.1590e+000   7.9960e-004       16.1040     0.6220   5.5753e-001  
   3.05   1.0950e+000   7.3610e-004       18.3231     0.7043   6.0441e-001  
   3.33   1.0370e+000   6.8250e-004       20.6669     0.7865   6.5396e-001  
   3.61   9.8430e-001   6.3660e-004       23.1356     0.8689   7.0610e-001  
   3.88   9.3710e-001   5.9680e-004       25.7379     0.9536   7.6091e-001  
   4.16   8.9420e-001   5.6190e-004       28.4560     1.0338   8.1830e-001  
   4.44   8.5510e-001   5.3110e-004       31.3168     1.1229   8.7846e-001  
   4.99   7.8650e-001   4.7900e-004       37.4037     1.4348   1.0071e+000  
   5.55   7.2850e-001   4.3670e-004       43.9985     1.7289   1.1407e+000  
   6.10   6.7870e-001   4.0170e-004       51.1014     2.0141   1.2922e+000  
   6.66   6.3570e-001   3.7200e-004       58.7033     2.2993   1.4527e+000  
   7.21   5.9820e-001   3.4670e-004       66.8044     2.5934   1.6220e+000  
   7.77   5.6510e-001   3.2480e-004       75.3955     2.8786   1.8002e+000  
   8.88   5.0980e-001   2.8860e-004       94.0038     3.9391   2.1834e+000  
   9.99   4.6520e-001   2.6000e-004      114.5192     4.9372   2.6112e+000  
  11.10   4.2860e-001   2.3680e-004      136.8883     5.8997   3.0746e+000  
  12.21   3.9800e-001   2.1760e-004      161.0755     6.8712   3.5737e+000  
  13.32   3.7190e-001   2.0140e-004      187.0451     7.8336   4.0995e+000  
  14.42   3.4950e-001   1.8750e-004      214.7525     8.8140   4.6610e+000  
  15.53   3.3000e-001   1.7550e-004      244.1621     9.8032   5.2670e+000  
  16.64   3.1280e-001   1.6510e-004      275.2560    10.8013   5.8908e+000  
  17.75   2.9750e-001   1.5580e-004      308.0076    11.8173   6.5503e+000  
  18.86   2.8390e-001   1.4760e-004      342.3723    12.8422   7.2455e+000  
  19.97   2.7160e-001   1.4020e-004      378.3501    13.8849   7.9673e+000  
  22.19   2.5030e-001   1.2760e-004      454.9933    17.7527   9.5002e+000  
  24.97   2.2840e-001   1.1480e-004      559.4776    23.2603   1.1577e+001  
  27.74   2.1040e-001   1.0450e-004      673.4175    28.4738   1.3831e+001  
  30.51   1.9540e-001   9.5880e-005      796.5991    33.5626   1.6247e+001  
  33.29   1.8270e-001   8.8660e-005      926.8480    38.6157   1.8831e+001  
  36.06   1.7170e-001   8.2490e-005     1069.4401    43.6777   2.1576e+001  
  38.84   1.6210e-001   7.7160e-005     1220.9440    48.7665   2.4472e+001  
  41.61   1.5370e-001   7.2510e-005     1381.3600    53.8998   2.7520e+001  
  44.38   1.4630e-001   6.8400e-005     1541.7760    59.0866   3.0720e+001  
  49.93   1.3360e-001   6.1500e-005     1898.2561    78.2384   3.7555e+001  
  55.48   1.2330e-001   5.5900e-005     2290.3840    96.1694   4.4943e+001  
  61.03   1.1470e-001   5.1280e-005     2709.2480   113.5924   5.2866e+001  
  66.58   1.0740e-001   4.7390e-005     3163.7600   130.8103   6.1306e+001  
  72.12   1.0110e-001   4.4070e-005     3645.0081   147.9659   7.0244e+001  
  77.67   9.5640e-002   4.1200e-005     4152.9917   165.1483   7.9655e+001  
  88.77   8.6650e-002   3.6500e-005     5249.1680   227.8798   9.9877e+001  
  99.86   7.9520e-002   3.2790e-005     6452.2876   285.7365   1.2184e+002  
 100.00   7.9450e-002   3.2750e-005     6470.1123   285.7633   1.2211e+002  
Z =   5, num =  79
   0.10   2.0090e+000   1.8550e-002        0.7753     0.1242   1.4535e-001  
   0.11   2.0750e+000   1.7370e-002        0.8221     0.1261   1.4892e-001  
   0.12   2.1350e+000   1.6340e-002        0.8679     0.1279   1.5231e-001  
   0.13   2.1890e+000   1.5440e-002        0.9090     0.1294   1.5534e-001  
   0.14   2.2390e+000   1.4640e-002        0.9536     0.1308   1.5828e-001  
   0.15   2.2840e+000   1.3930e-002        0.9981     0.1322   1.6095e-001  
   0.16   2.3260e+000   1.3290e-002        1.0427     0.1334   1.6354e-001  
   0.17   2.3640e+000   1.2710e-002        1.0784     0.1346   1.6603e-001  
   0.18   2.4320e+000   1.1710e-002        1.1675     0.1370   1.7049e-001  
   0.21   2.5040e+000   1.0670e-002        1.2655     0.1397   1.7566e-001  
   0.23   2.5630e+000   9.8150e-003        1.3635     0.1422   1.8038e-001  
   0.25   2.6130e+000   9.0970e-003        1.4527     0.1446   1.8466e-001  
   0.28   2.6540e+000   8.4850e-003        1.5507     0.1467   1.8876e-001  
   0.30   2.6880e+000   7.9560e-003        1.6398     0.1487   1.9250e-001  
   0.32   2.7170e+000   7.4950e-003        1.7289     0.1505   1.9606e-001  
   0.35   2.7410e+000   7.0880e-003        1.8180     0.1523   1.9945e-001  
   0.37   2.7600e+000   6.7260e-003        1.9161     0.1540   2.0275e-001  
   0.42   2.7880e+000   6.1110e-003        2.0943     0.1582   2.0890e-001  
   0.46   2.8040e+000   5.6060e-003        2.2636     0.1621   2.1469e-001  
   0.51   2.8110e+000   5.1830e-003        2.4419     0.1659   2.2013e-001  
   0.55   2.8110e+000   4.8240e-003        2.6201     0.1694   2.2538e-001  
   0.60   2.8040e+000   4.5150e-003        2.7984     0.1729   2.3038e-001  
   0.65   2.7930e+000   4.2460e-003        2.9766     0.1762   2.3528e-001  
   0.74   2.7600e+000   3.7990e-003        3.3331     0.1862   2.4472e-001  
   0.83   2.7170e+000   3.4430e-003        3.6985     0.1958   2.5372e-001  
   0.92   2.6680e+000   3.1520e-003        4.0639     0.2052   2.6264e-001  
   1.02   2.6140e+000   2.9090e-003        4.4471     0.2145   2.7137e-001  
