125keV.dat 1.3 0.354603009204
125keV.dat 1.4 0.324909575888
125keV.dat 1.5 0.297877281581
125keV.dat 1.6 0.273258893836
125keV.dat 1.7 0.250829297013
125keV.dat 1.8 0.230384825295
125keV.dat 1.9 0.211741944342
125keV.dat 2.0 0.194735527587
125keV.dat 2.1 0.179217090834
125keV.dat 2.2 0.165053076327
125keV.dat 2.3 0.152123260377
125keV.dat 2.4 0.140319302522
125keV.dat 2.5 0.129543430061
125keV.dat 2.6 0.119707306075
125keV.dat 2.7 0.110730980594
125keV.dat 2.8 0.10254200582
125keV.dat 2.9 0.0950746139016
125keV.dat 3.0 0.0882690324671
125keV.dat 3.1 0.0820708466726
125keV.dat 3.2 0.0764304645522
125keV.dat 3.3 0.0713026176703
125keV.dat 3.4 0.0666459407802
125keV.dat 3.5 0.0624225857404
125keV.dat 3.6 0.0585978830194
125keV.dat 3.7 0.0551400386357
125keV.dat 3.8 0.052019879205
125keV.dat 3.9 0.0492105831083
125keV.dat 4.0 0.0466874756331
125keV.dat 4.1 0.0444278755893
125keV.dat 4.2 0.0424108743905
125keV.dat 4.3 0.040617191154
125keV.dat 4.4 0.0390290164906
125keV.dat 4.5 0.0376299527621
125keV.dat 4.6 0.0364048192969
125keV.dat 4.7 0.0353395956379
125keV.dat 4.8 0.0344213032633
125keV.dat 4.9 0.0336379607874
125keV.dat 5.0 0.0329784447859

25keV.dat 0.1 1.23334556707
25keV.dat 0.2 1.10537146501
25keV.dat 0.3 0.955767095626
25keV.dat 0.4 0.82768972046
25keV.dat 0.5 0.721372379786
25keV.dat 0.6 0.632774804237
25keV.dat 0.7 0.558199505481
25keV.dat 0.8 0.494777835342
25keV.dat 0.9 0.440343222993
25keV.dat 1.0 0.393251763235
25keV.dat 1.1 0.352239444516
25keV.dat 1.2 0.316319234474
25keV.dat 1.3 0.284708701328
25keV.dat 1.4 0.256778737971
25keV.dat 1.5 0.232017031326
25keV.dat 1.6 0.210001568172
25keV.dat 1.7 0.190381057642
25keV.dat 1.8 0.172860353895
25keV.dat 1.9 0.157189453653
25keV.dat 2.0 0.143154942452
25keV.dat 2.1 0.130573418898
25keV.dat 2.2 0.119286333213
25keV.dat 2.3 0.109155817383
25keV.dat 2.4 0.100061416647
25keV.dat 2.5 0.0918973985158
25keV.dat 2.6 0.0845705519747
25keV.dat 2.7 0.0779983955846
25keV.dat 2.8 0.0721077097874
25keV.dat 2.9 0.0668332476125
25keV.dat 3.0 0.0621167292221
25keV.dat 3.1 0.0579059474987
25keV.dat 3.2 0.0541540014896
25keV.dat 3.3 0.0508186847032
25keV.dat 3.4 0.0478619175169
25keV.dat 3.5 0.0452492877986
25keV.dat 3.6 0.0429496292754
25keV.dat 3.7 0.0409346798184
25keV.dat 3.8 0.0391787641359
25keV.dat 3.9 0.0376585270697
25keV.dat 4.0 0.0363526941677
25keV.dat 4.1 0.0352418627951
25keV.dat 4.2 0.0343083214189
25keV.dat 4.3 0.0335358810087
25keV.dat 4.4 0.0329097337206
25keV.dat 4.5 0.0324163224634
25keV.dat 4.6 0.032043225227
25keV.dat 4.7 0.0317790532131
25keV.dat 4.8 0.0316133579536
25keV.dat 4.9 0.0315365484306
25keV.dat 5.0 0.0315398165537

50keV.dat 0.1 1.00854833315
50keV.dat 0.2 0.997041583997
50keV.dat 0.3 0.911278757055
50keV.dat 0.4 0.818259246744
50keV.dat 0.5 0.731825559929
50keV.dat 0.6 0.654673774586
50keV.dat 0.7 0.586609532192
50keV.dat 0.8 0.526697177453
50keV.dat 0.9 0.473893008191
50keV.dat 1.0 0.427233709228
50keV.dat 1.1 0.385882129758
50keV.dat 1.2 0.349126486941
50keV.dat 1.3 0.316365768335
50keV.dat 1.4 0.287092529712
50keV.dat 1.5 0.260877078
50keV.dat 1.6 0.237353947989
50keV.dat 1.7 0.216210710447
50keV.dat 1.8 0.197178922811
50keV.dat 1.9 0.18002673999
50keV.dat 2.0 0.164552935159
50keV.dat 2.1 0.150582050293
50keV.dat 2.2 0.137960416641
50keV.dat 2.3 0.126552893426
50keV.dat 2.4 0.116240199706
50keV.dat 2.5 0.106916651374
50keV.dat 2.6 0.098488321452
50keV.dat 2.7 0.0908714537672
50keV.dat 2.8 0.083991173461
50keV.dat 2.9 0.0777803506647
50keV.dat 3.0 0.0721786524142
50keV.dat 3.1 0.0671317357657
50keV.dat 3.2 0.0625905427514
50keV.dat 3.3 0.0585106977744
50keV.dat 3.4 0.0548519939174
50keV.dat 3.5 0.0515779284525
50keV.dat 3.6 0.0486553183767
50keV.dat 3.7 0.0460539468819
50keV.dat 3.8 0.0437462600407
50keV.dat 3.9 0.0417071031544
50keV.dat 4.0 0.0399134841073
50keV.dat 4.1 0.0383443615221
50keV.dat 4.2 0.0369804609209
50keV.dat 4.3 0.035804110262
50keV.dat 4.4 0.0347990907657
50keV.dat 4.5 0.0339505065578
50keV.dat 4.6 0.0332446656847
50keV.dat 4.7 0.0326689785699
50keV.dat 4.8 0.0322118596988
50keV.dat 4.9 0.0318626291803
50keV.dat 5.0 0.0316114603525

75keV.dat 0.1 0.89250832353
75keV.dat 0.2 0.926627694354
75keV.dat 0.3 0.873559119836
75keV.dat 0.4 0.80149364026
75keV.dat 0.5 0.728431349606
75keV.dat 0.6 0.659860098511
75keV.dat 0.7 0.597297359502
75keV.dat 0.8 0.540863310814
75keV.dat 0.9 0.490181233094
75keV.dat 1.0 0.444720277509
75keV.dat 1.1 0.403930610692
75keV.dat 1.2 0.367295467136
75keV.dat 1.3 0.334348582903
75keV.dat 1.4 0.304677143912
75keV.dat 1.5 0.277918717004
75keV.dat 1.6 0.253756131706
75keV.dat 1.7 0.231911944363
75keV.dat 1.8 0.212143142403
75keV.dat 1.9 0.19423646665
75keV.dat 2.0 0.178004233224
75keV.dat 2.1 0.163280854544
75keV.dat 2.2 0.149919754051
75keV.dat 2.3 0.137790897726
75keV.dat 2.4 0.126778523222
75keV.dat 2.5 0.11677934474
75keV.dat 2.6 0.107700945352
75keV.dat 2.7 0.0994604416008
75keV.dat 2.8 0.0919833247014
75keV.dat 2.9 0.0852024633261
75keV.dat 3.0 0.0790572487433
75keV.dat 3.1 0.0734928607495
75keV.dat 3.2 0.0684596114507
75keV.dat 3.3 0.063912399191
75keV.dat 3.4 0.0598102088877
75keV.dat 3.5 0.0561156934717
75keV.dat 3.6 0.0527947897537
75keV.dat 3.7 0.0498163951969
75keV.dat 3.8 0.0471520698601
75keV.dat 3.9 0.0447757804957
75keV.dat 4.0 0.0426636700875
75keV.dat 4.1 0.0407938547688
75keV.dat 4.2 0.0391462385459
75keV.dat 4.3 0.0377023509606
75keV.dat 4.4 0.0364452203916
75keV.dat 4.5 0.0353592112658
75keV.dat 4.6 0.0344299104825
75keV.dat 4.7 0.0336440528042
75keV.dat 4.8 0.0329893943157
75keV.dat 4.9 0.0324546420686
75keV.dat 5.0 0.0320293738986

