RUNGE KUTTA: X Z PHI
 0.4341537407045487 0.3952020291141448E-01-0.1047197551196598
 0.4500557253142058 0.1976666154895444-0.9847334648995630E-01
 0.4396920616439468 0.9221380679330048E-01-0.1047197551196598
 0.4471493881828941 0.1634544935477060-0.1021702937672311
 0.4421878505209626 0.1159596594053336-0.1047193687205650
 0.4405239915341954 0.1001290909695035-0.1047197551172121
 0.4412794640409600 0.1073169317743633-0.1047197516949044
 0.4407758157044787 0.1025250379043136-0.1047197550758616
 0.4412073123048156 0.1066304538430194-0.1047197530746496
 0.4416428859905485 0.1107746611214259-0.1047197211497105
 0.4413525035451932 0.1080118562679147-0.1047197493114661
 0.4416505426966998 0.1108475098383144-0.1047197196966696
 0.4419239947839442 0.1134492345795910-0.1047196172492785
 0.4421672902643300 0.1157640419217638-0.1047193631852819
 0.4423885286511046 0.1178689971721858-0.1047188361812369
 0.4426043659563189 0.1199225792889651-0.1047177901524809
 0.4428238555878676 0.1220109414495066-0.1047157528928926
 0.4430025172617084 0.1237108806237923-0.1047129083048130
 0.4431663114123643 0.1252694086051471-0.1047088951039079
 0.4433662871478050 0.1271723130671643-0.1047013809865163
 0.4435184886903289 0.1286207250327822-0.1046930482877856
 0.4436662942814300 0.1300274329748098-0.1046821445801601
 0.4438087220824204 0.1313831192882185-0.1046683978341194
 0.4439452641374187 0.1326829731954526-0.1046516272811604
 0.4440801387794122 0.1339671841596227-0.1046310186589946
 0.4442105810854003 0.1352094608629421-0.1046067140162340
 0.4443375818472968 0.1364192679778000-0.1045784006844299
 0.4444655715271920 0.1376388590611742-0.1045447150493792
 0.4445857778634965 0.1387846731606208-0.1045079389617468
 0.4447172438322511 0.1400383154561663-0.1044615893406470
 0.4448330301802106 0.1411429341066839-0.1044151411030486
 0.4449825551604037 0.1425702088572949-0.1043469147214415
 0.4450968367207153 0.1436617430041735-0.1042882245689279
 0.4452424965152629 0.1450539292511902-0.1042049290255959
 0.4453539841046303 0.1461202992508832-0.1041346266825899
 0.4454816427389915 0.1473422749076134-0.1040470545894285
 0.4455903073979569 0.1483832846717866-0.1039665065166643
 0.4457026289958249 0.1494602122294370-0.1038774268268929
 0.4458123738330482 0.1505133622173278-0.1037846990971127
 0.4459174944767809 0.1515230520019884-0.1036906295736125
 0.4460438022907634 0.1527375045973398-0.1035708027965463
 0.4461481580018726 0.1537419847100686-0.1034661700923611
 0.4462682020154080 0.1548987734915942-0.1033394686463521
 0.4463717745999515 0.1558980139170789-0.1032247006174527
 0.4464770848698410 0.1569151924077994-0.1031028605666178
 0.4465837147950046 0.1579463776999056-0.1029742886791299
 0.4466831117892761 0.1589088061004258-0.1028498748245381
 0.4468099318495418 0.1601385007375087-0.1026851359825683
 0.4469104683831288 0.1611147763269276-0.1025501557960229
 0.4470147731452854 0.1621290311537018-0.1024063938255877
 0.4471171641322396 0.1631260891518350-0.1022618578116668
 0.4472146511413093 0.1640767273091752-0.1021212852163559
 0.4473422254249681 0.1653227757146001-0.1019331712747443
 0.4474414124825564 0.1662931770241688-0.1017837601711945
 0.4475483771726232 0.1673412954810566-0.1016195681901252
 0.4476477312149422 0.1683163821566702-0.1014641739300452
 0.4477452405010691 0.1692748402136890-0.1013089091799593
 0.4478567839297616 0.1703730786012917-0.1011278938552251
 0.4479529463190599 0.1713214823358337-0.1009688828673787
 0.4480600624548992 0.1723797064674396-0.1007884705009625
 0.4481573959090523 0.1733429557236086-0.1006214490737984
 0.4482534420111444 0.1742950581800917-0.1004536855979111
 0.4483614797201022 0.1753679664804580-0.1002614218775984
 0.4484557113015041 0.1763054757545239-0.1000906290939402
 0.4485602509346759 0.1773474433017848-0.9989773156028339E-01
 0.4486560336328463 0.1783039242635809-0.9971777003017057E-01
 0.4487500061894947 0.1792440340212564-0.9953815703495052E-01
 0.4488590449104892 0.1803370298429016-0.9932591843288618E-01
 0.4489518893077482 0.1812695660189836-0.9914194390068397E-01
 0.4490531934817917 0.1822890794370112-0.9893775534812535E-01
 0.4491476442930097 0.1832415473669659-0.9874407918226087E-01
 0.4492394380979959 0.1841690396145707-0.9855274243283159E-01
 0.4493534573530116 0.1853236504931798-0.9831076416360540E-01
 0.4494453094287958 0.1862558865980803-0.9811233417539179E-01
 0.4495442027937944 0.1872617284926504-0.9789516267483571E-01
 0.4496371677965321 0.1882093399893069-0.9768759725341838E-01
 0.4497270780179703 0.1891277583983430-0.9748362613073713E-01
 0.4498435544824074 0.1903204537088417-0.9721457438828003E-01
 0.4499341628433546 0.1912505843479050-0.9700146517218794E-01
 0.4500311083975493 0.1922480676518067-0.9676968695710381E-01
 0.4501224083256604 0.1931896812963063-0.9654775833476303E-01
 0.4502104935828693 0.1941002237338980-0.9633020777109523E-01
 0.4503244615873835 0.1952814219456169-0.9604364709545933E-01
 0.4504133239062727 0.1962049016017263-0.9581620074159394E-01
 0.4505070822001717 0.1971816751856202-0.9557236729787753E-01
 0.4505971939112487 0.1981228435376412-0.9533420937733872E-01
 0.4506832168451152 0.1990235335055564-0.9510329403362043E-01
 0.4507947631013863 0.2001947735009861-0.9479858812948362E-01
 0.4508821125689369 0.2011146158461158-0.9455577125214683E-01
