RUNGE KUTTA: X Z PHI
 0.5027719751667526 0.3964109173162245E-01-0.6981317007977318E-01
 0.5133487799689219 0.1982363515893245-0.5930858303483356E-01
 0.5064679420557562 0.9249588070711906E-01-0.6981317007746271E-01
 0.5040039641297538 0.5725935472345466E-01-0.6981317007977318E-01
 0.5089318054327331 0.1277324147002983-0.6971424043982069E-01
 0.5056466160804221 0.8075037204589761E-01-0.6981317007977318E-01
 0.5090369786705241 0.1292441835573107-0.6968760847223388E-01
 0.5067769542302756 0.9691496069690883E-01-0.6981316882900217E-01
 0.5060233954640018 0.8613856826288069E-01-0.6981317007976795E-01
 0.5065618997143020 0.9383953782548059E-01-0.6981316999043434E-01
 0.5062028968807970 0.8870555811707866E-01-0.6981317007953919E-01
 0.5065844524976416 0.9416205765373960E-01-0.6981316995357503E-01
 0.5069240325035376 0.9901827810499315E-01-0.6981316399592882E-01
 0.5071849278554861 0.1027492566340595-0.6981311979608881E-01
 0.5074155729807585 0.1060476412331349-0.6981294531047544E-01
 0.5076089025895050 0.1088123997717885-0.6981250261532222E-01
 0.5077696452744767 0.1111111616080944-0.6981165582596108E-01
 0.5079189137365959 0.1132458676772492-0.6981011845921639E-01
 0.5080828411429499 0.1155902891968069-0.6980696929983368E-01
 0.5082160184497864 0.1174950383296352-0.6980260129430423E-01
 0.5083306421634954 0.1191345455689843-0.6979692683162625E-01
 0.5084400790907514 0.1207000134438368-0.6978926556178927E-01
 0.5085583043271044 0.1223914262240480-0.6977776795998686E-01
 0.5086586659588131 0.1238275240414052-0.6976470388165655E-01
 0.5087652718634370 0.1253533105764060-0.6974675849144166E-01
 0.5088610225407808 0.1267241106981576-0.6972639948918549E-01
 0.5089552989022809 0.1280742399266163-0.6970179082162287E-01
 0.5090476989828417 0.1293980099751506-0.6967268993240511E-01
 0.5091368285453394 0.1306754982664415-0.6963941819486193E-01
 0.5092258870113232 0.1319526301288921-0.6960056487062899E-01
 0.5093118238836711 0.1331857267041629-0.6955730093891817E-01
 0.5093970963924738 0.1344101037969333-0.6950837302055018E-01
 0.5094812513745154 0.1356193367829897-0.6945390233255154E-01
 0.5095627710668927 0.1367916626524617-0.6939500419292305E-01
 0.5096469373726066 0.1380031538211888-0.6932759792001666E-01
 0.5097253927897434 0.1391335589571241-0.6925853802939448E-01
