Material: D2 , density =  0.162000 g/cm^3
Absorber is made of 1 elements
D2 100% z =   1, a = 2.000000
Z =   1, num =  79
 100.00   7.6730e-003   2.7520e-006     7295.0220   319.3020   6.9174e+001  
Z =   2, num =  79
   0.11   3.7990e+000   4.9640e-003        0.2090     0.0068   8.1486e-003  
   0.12   3.8530e+000   4.5350e-003        0.2219     0.0070   8.2345e-003  
   0.14   3.8700e+000   4.1770e-003        0.2349     0.0073   8.3106e-003  
   0.15   3.8600e+000   3.8760e-003        0.2479     0.0075   8.3835e-003  
   0.16   3.8280e+000   3.6170e-003        0.2608     0.0077   8.4515e-003  
   0.17   3.7780e+000   3.3920e-003        0.2739     0.0080   8.5180e-003  
   0.20   3.6480e+000   3.0210e-003        0.3008     0.0089   8.6427e-003  
   0.22   3.4950e+000   2.7270e-003        0.3289     0.0097   8.7642e-003  
   0.25   3.3380e+000   2.4880e-003        0.3580     0.0106   8.8841e-003  
   0.27   3.1840e+000   2.2890e-003        0.3888     0.0115   9.0056e-003  
   0.30   3.0380e+000   2.1210e-003        0.4209     0.0123   9.1303e-003  
   0.32   2.9030e+000   1.9780e-003        0.4546     0.0132   9.2583e-003  
   0.35   2.7790e+000   1.8530e-003        0.4897     0.0142   9.3895e-003  
   0.37   2.6650e+000   1.7440e-003        0.5265     0.0151   9.5256e-003  
   0.40   2.5600e+000   1.6480e-003        0.5647     0.0161   9.6682e-003  
   0.42   2.4640e+000   1.5620e-003        0.6046     0.0170   9.8172e-003  
   0.45   2.3750e+000   1.4860e-003        0.6459     0.0180   9.9711e-003  
   0.50   2.2180e+000   1.3540e-003        0.7330     0.0219   1.0302e-002  
   0.56   2.0500e+000   1.2200e-003        0.8502     0.0275   1.0757e-002  
   0.62   1.9070e+000   1.1110e-003        0.9767     0.0329   1.1262e-002  
   0.69   1.7840e+000   1.0210e-003        1.1121     0.0381   1.1818e-002  
   0.75   1.6760e+000   9.4540e-004        1.2568     0.0433   1.2429e-002  
   0.81   1.5810e+000   8.8040e-004        1.4104     0.0484   1.3094e-002  
   0.87   1.4960e+000   8.2420e-004        1.5729     0.0536   1.3815e-002  
   0.94   1.4210e+000   7.7510e-004        1.7443     0.0590   1.4593e-002  
   1.00   1.3530e+000   7.3180e-004        1.9246     0.0643   1.5426e-002  
   1.12   1.2350e+000   6.5870e-004        2.3114     0.0844   1.7334e-002  
   1.25   1.1370e+000   5.9950e-004        2.7333     0.1035   1.9278e-002  
   1.37   1.0540e+000   5.5050e-004        3.1898     0.1221   2.1546e-002  
   1.50   9.8300e-001   5.0920e-004        3.6810     0.1406   2.3976e-002  
   1.62   9.2120e-001   4.7390e-004        4.2063     0.1591   2.6730e-002  
   1.75   8.6710e-001   4.4340e-004        4.7657     0.1779   2.9646e-002  
   2.00   7.7650e-001   3.9330e-004        5.9844     0.2479   3.5802e-002  
   2.25   7.3850e-001   3.5370e-004        7.3047     0.3106   4.2768e-002  
   2.50   6.9030e-001   3.2170e-004        8.7052     0.3686   5.0058e-002  
   2.75   6.3390e-001   2.9520e-004       10.2170     0.4264   5.7834e-002  
   3.00   5.8670e-001   2.7290e-004       11.8566     0.4855   6.6258e-002  
   3.25   5.4660e-001   2.5380e-004       13.6223     0.5463   7.5330e-002  
   3.50   5.1210e-001   2.3730e-004       15.5121     0.6085   8.4888e-002  
   3.75   4.8200e-001   2.2300e-004       17.4960     0.6721   9.5256e-002  
   4.00   4.5560e-001   2.1030e-004       19.6020     0.7371   1.0611e-001  
   4.25   4.3210e-001   1.9910e-004       21.8700     0.8034   1.1745e-001  
   4.50   4.1120e-001   1.8900e-004       24.3000     0.8711   1.2944e-001  
   5.00   3.7520e-001   1.7180e-004       29.3220     1.1311   1.5536e-001  
   5.62   3.3890e-001   1.5430e-004       36.4500     1.5053   1.9084e-001  
