36.0 -1.0219101824409771
36.1 -1.1330598263833922
36.2 -1.2468429269215839
36.3 -1.3633628675629730
36.4 -1.4827265090028789
36.5 -1.6050482458393760
36.6 -1.7304471781337243
36.7 -1.8590492394463503
36.8 -1.9909885628257178
36.9 -2.1264045117244703
37.0 -2.2654463541774263
37.1 -2.4082699528292340
37.2 -2.5550422072015602
37.3 -2.7059386594806720
37.4 -2.8611448989866783
37.5 -3.0208593333990601
37.6 -3.1852912925398362
37.7 -3.3546640036048032
37.8 -3.5292140823498706
37.9 -3.7091943064650805
38.0 -3.8948735080716359
38.1 -4.0865387250256040
38.2 -4.2844962921426051
38.3 -4.4890740688847748
38.4 -4.7006229309274987
38.5 -4.9195185130589616
38.6 -5.1461645044991267
38.7 -5.3809938943963695
38.8 -5.6244730144294817
38.9 -5.8771040059097857
39.0 -6.1394285366330532
39.1 -6.4120316818861056
39.2 -6.6955465097295441
39.3 -6.9906593891168773
39.4 -7.2981151956554005
39.5 -7.6187234561768165
39.6 -7.9533665417080597
39.7 -8.3030073495324128
39.8 -8.6686983521002130
39.9 -9.0515932552454306
40.0 -9.4529587625055864
40.1 -9.8741889493990183
40.2 -10.316821503483554
40.3 -10.782557088269318
40.4 -11.273281359435030
40.5 -11.791090514132113
40.6 -12.338322102416761
40.7 -12.917590256445118
40.8 -13.531828169195514
40.9 -14.184338315103375
41.0 -14.878852231872706
41.1 -15.619602621692172
41.2 -16.411410643155545
41.3 -17.259791704206918
41.4 -18.171084697226721
41.5 -19.152612577677488
41.6 -20.212879993077010
41.7 -21.361822681352386
41.8 -22.611120789729789
41.9 -23.974599810193769
42.0 -25.468746909212275
42.1 -27.113383501298770
42.2 -28.932553257018792
42.3 -30.955709564348791
42.4 -33.219327543223173
42.5 -35.769129488510245
42.6 -38.663213216402553
42.7 -41.976543361778816
42.8 -45.807550838683802
42.9 -50.288095423355543
43.0 -55.598972799919771
43.1 -61.994938172190814
43.2 -69.846833705983229
43.3 -79.716212519957679
43.4 -92.496021333246489
43.5 -109.69736761562420
43.6 -134.09638999302311
43.7 -171.40842865991991
43.8 -235.57800070928030
43.9 -371.91935145017106
